Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Camden Lohman","NYM",0,0,0,4.87245,1,1,0,0,,3.58209,16,4,2,2,1,2,0,0,3,7.45402,4.43645,1.68018,1.34566,0.180872,0.10765,0.07322138547897339,0.252726,1.51188,0.284678,0.706744,,,5.06418,0.00837713,0.0183453,999,,,,,,,3.807486438751221,1.0629223450462468,4.910463809967041,1.3708365852687756,,,,,,,,,,,,,,,,,,,"Camden Lohman","sa3069289",834242
"Christian Little","SEA",0,0,0,4.68185,1,1,0,0,,3.49183,15,3,2,2,0,2,0,0,3,7.27615,4.24724,1.71315,1.26634,0.193375,0.112877,0.0804981142282486,0.240374,1.35134,0.27265,0.678442,,,4.91406,0.00834252,0.00110736,999,,,,,,,18.03952341079712,5.1662126703203235,17.459137439727783,5,,,,,,,,,,,,,,,,,,,"Christian Little","sa3036393",691733
"Owen Hackman","ATL",0,0,0,5.18112,1,1,0,0,,3.75888,16,4,2,2,1,1,0,0,3,6.09311,3.17505,1.91906,1.43031,0.164003,0.0854602,0.07854284346103668,0.26532,1.34224,0.287047,0.637175,,,5.04331,0.00831421,0.0371226,999,,,,,,,8.115684795379638,2.1590720461351003,8.794381618499756,2.339630480271625,,,,,,,,,,,,,,,,,,,"Owen Hackman","sa3025349",813706
"Angel Chivilli","NYY",1,1,0,4.05798,22,0,0,1,,22,96,20,11,10,3,9,,1,21,8.61345,3.68944,2.33462,1.17422,0.218274,0.0934945,0.12477996200323105,0.235927,1.33588,0.280374,0.731354,,,4.29684,0.00828739,-0.0134978,999,,,,,,,89.9,4.086363636363637,87,3.9545454545454546,,,,,,,,,,,,,,,,,,,"Angel Chivilli","26790",683409
"Tyler Boudreau","NYY",0,0,0,5.1974,1,1,0,0,,3.68708,15,3,2,2,1,2,0,0,3,6.46768,4.12428,1.5682,1.42537,0.176482,0.112538,0.06394397467374802,0.249207,1.34662,0.271598,0.636393,,,5.27837,0.00827961,0.0244882,999,,,,,,,7.184424829483029,1.9485381887444297,5.43542218208313,1.4741789280436617,,,,,,,,,,,,,,,,,,,"Tyler Boudreau","sa3069160",683332
"Seth Lonsway","SFG",0,0,0,5.16994,1,1,0,0,,4.50862,20,5,3,3,0,2,0,0,3,5.05039,4.08099,1.23754,0.965853,0.128458,0.103801,0.0246569886803627,0.279048,1.5316,0.303841,0.654566,,,4.92207,0.00821093,-0.0207848,999,,,,,,,20.363765239715576,4.516632391194103,22.543084621429443,5,,,,,,,,,,,,,,,,,,,"Seth Lonsway","sa3017857",675920
"Drew Dowd","TBR",0,0,0,5.27989,1,1,0,0,,3.52353,15,3,2,2,1,2,0,0,2,5.63432,3.92015,1.43727,1.3281,0.151472,0.105389,0.04608329385519028,0.261552,1.3899,0.280602,0.633097,,,5.2543,0.0082067,0.0184375,999,,,,,,,3.974092054367067,1.1278736433467027,2.6176297664642334,0.7429006629050016,,,,,,,,,,,,,,,,,,,"Drew Dowd","sa3023509",694647
"Zack Qin","SDP",0,0,0,4.75125,1,1,0,0,,2.4217,11,3,1,1,0,1,0,0,2,6.97383,3.99209,1.74691,1.30491,0.16707,0.0956375,0.07143283635377884,0.256361,1.50522,0.284555,0.713097,,,4.9605,0.00816212,0.0488974,999,,,,,,,11.1205623626709,4.5920524042918345,13.108488082885742,5.412933469957083,,,,,,,,,,,,,,,,,,,"Zack Qin","sa3021986",805243
"Ramiro Villanueva","MIN",0,0,0,5.21632,1,1,0,0,,3.32726,14,3,2,2,0,2,0,0,2,6.6862,4.29568,1.5565,1.32619,0.176561,0.113435,0.06312607228755951,0.257875,1.42619,0.287352,0.650181,,,5.14896,0.00815496,0.00622144,999,,,,,,,14.821690607070924,4.4546295476894056,14.636277437210083,4.398903989324369,,,,,,,,,,,,,,,,,,,"Ramiro Villanueva","sa3024602",823821
"Kevin Kilpatrick Jr.","ATL",0,0,0,4.65524,1,1,0,0,,2.12974,10,2,1,1,0,1,0,0,2,8.52131,4.17209,2.04246,1.4605,0.192562,0.0942794,0.09828229248523712,0.252084,1.57203,0.287759,0.748848,,,4.91029,0.00815114,0.0345321,999,,,,,,,11.560102462768558,5.427931603019528,11.648717880249023,5.469540094519161,,,,,,,,,,,,,,,,,,,"Kevin Kilpatrick Jr.","sa3019891",687201
"Eli Jerzembeck","CHC",0,0,0,4.90761,1,1,0,0,,2.83746,12,3,2,2,0,1,0,0,2,6.68785,3.88918,1.7196,1.31999,0.175176,0.10187,0.0733061358332634,0.253043,1.38366,0.280383,0.668816,,,5.00053,0.00811891,-0.023663,999,,,,,,,14.197230768203735,5.003493500857267,15.187318086624146,5.352427426344519,,,,,,,,,,,,,,,,,,,"Eli Jerzembeck","sa3034672",702260
"Tanner Perry","MIL",0,0,0,5.01531,1,1,0,0,,2.71964,11,2,2,2,0,1,0,0,2,6.37482,3.62984,1.75622,1.38318,0.174312,0.0992538,0.0750579982995987,0.252154,1.31437,0.275297,0.64203,,,5.06762,0.00810693,-0.0286462,999,,,,,,,15.925332593917847,5.855677696010211,14.59819769859314,5.367695786664235,,,,,,,,,,,,,,,,,,,"Tanner Perry","sa3076115",811697
"Mac Heuer","NYY",0,0,0,5.05331,1,1,0,0,,3.00427,13,3,2,2,0,1,0,0,2,6.41383,4.13248,1.55205,1.36301,0.164074,0.105714,0.058359742164611816,0.255008,1.43662,0.278217,0.672357,,,5.20986,0.0079471,-0.0167843,999,,,,,,,15.431577396392822,5.136552872394711,16.0213360786438,5.33285987170666,,,,,,,,,,,,,,,,,,,"Mac Heuer","sa3033740",806121
"Herick Hernandez","ATL",0,0,0,5.02751,1,1,0,0,,4.44375,19,4,3,2,1,2,0,0,4,8.51498,5.02112,1.69583,1.38757,0.218898,0.12908,0.08981819450855255,0.241192,1.4527,0.283805,0.681224,,,5.08386,0.00792564,-0.0165484,999,,,,,,,12.183759880065915,2.74177355148316,11.218756675720215,2.5246139645562686,,,,,,,,,,,,,,,,,,,"Herick Hernandez","sa3025588",803349
"Cameron Wagoner","MIL",0,0,0,4.86541,1,1,0,0,,3.73448,18,4,2,2,1,2,0,0,3,6.9561,3.96364,1.75498,1.44846,0.16279,0.0927594,0.07003103196620941,0.256897,1.5331,0.280683,0.720796,,,5.16473,0.00789941,0.0331121,999,,,,,,,4.935145998001099,1.3215085018132235,5.672395944595337,1.5189255737256346,,,,,,,,,,,,,,,,,,,"Cameron Wagoner","sa3019952",687726
"Jhonan Coba","DET",0,0,0,5.34494,1,1,0,0,,3.53366,14,3,2,2,0,2,0,0,2,5.60467,3.93279,1.42511,1.24315,0.151994,0.106654,0.04533996433019638,0.267932,1.40467,0.29099,0.624146,,,5.14164,0.00786049,0.0178206,999,,,,,,,16.349118804931642,4.626675187757266,15.668323516845703,4.434015344440258,,,,,,,,,,,,,,,,,,,"Jhonan Coba","sa3025048",826173
"Cole Irvin","LAD",0,0,0,5.32716,1,1,0,0,,4.28714,19,5,3,3,1,1,0,0,3,5.50411,3.02954,1.81682,1.5937,0.137206,0.0755202,0.061686135828495026,0.271931,1.44406,0.283314,0.666781,,,5.3683,0.00781456,-0.0283141,999,,,,,,,9.424842262268069,2.19839809333689,11.435704231262207,2.6674430911824616,,,,,,,,,,,,,,,,,,,"Cole Irvin","19244",608344
"Greg Farone","SFG",0,0,0,5.06851,1,1,0,0,,4.30175,19,4,3,2,1,2,0,0,3,6.79585,3.9392,1.72519,1.30553,0.173724,0.100699,0.07302530109882355,0.26306,1.45264,0.294072,0.67027,,,4.97546,0.00780338,-0.0327152,999,,,,,,,9.132976055145265,2.1230821363040966,8.50876760482788,1.9779765538305398,,,,,,,,,,,,,,,,,,,"Greg Farone","sa3031164",805661
"Nate Pearson","HOU",2,2,0,4.03039,38,0,0,5,,38,165,33,19,17,5,18,,2,40,9.46034,4.3223,2.18872,1.14731,0.240792,0.110015,0.13077710568904877,0.227613,1.3527,0.280654,0.735446,,,4.2872,0.00777922,-0.0168209,999,,,,,,,173.89999999999998,4.576315789473684,165,4.342105263157895,,,,,,,,,,,,,,,,,,,"Nate Pearson","20160",663878
"Jacob Bresnahan","SFG",0,0,0,4.99127,1,1,0,0,,3.96374,17,4,2,2,1,2,0,0,3,7.27989,4.50603,1.61559,1.25703,0.1939,0.120018,0.07388177514076233,0.24922,1.40279,0.28543,0.660228,,,4.98866,0.00762521,0.0441501,999,,,,,,,6.631646823883061,1.6730798236932403,6.818680286407471,1.7202659783265246,,,,,,,,,,,,,,,,,,,"Jacob Bresnahan","sa3023066",815298
"John Rooney","TBR",0,0,0,3.60048,1,0,0,0,,1.08345,5,1,0,0,0,0,0,0,1,9.58299,3.96231,2.41854,0.946136,0.245921,0.101682,0.14423947036266327,0.224877,1.30356,0.284058,0.749417,,,3.84451,0.00760565,0.060068,999,,,,,,,7.417546463012696,6.846214621831876,7.417261123657227,6.845951260560417,,,,,,,,,,,,,,,,,,,"John Rooney","24590",680701
"Bailey Dees",,0,0,0,5.10067,1,1,0,0,,3.5708,15,3,2,2,1,2,0,0,3,7.08587,4.47222,1.58442,1.44416,0.185176,0.116873,0.06830273568630219,0.24569,1.40673,0.271966,0.666387,,,5.29244,0.00759493,0.0173395,999,,,,,,,6.323883438110351,1.7710015089804365,4.853975296020508,1.3593542097883422,,,,,,,,,,,,,,,,,,,"Bailey Dees","sa3017946",676442
"Ryan Magdic","ATH",0,0,0,5.38908,1,1,0,0,,3.39738,14,4,2,2,1,1,0,0,2,5.56776,3.22217,1.72795,1.41102,0.147007,0.0850762,0.06193127483129501,0.275079,1.40426,0.293745,0.633251,,,5.15042,0.007554,0.0116406,999,,,,,,,3.4405916690826412,1.012719934611649,4.986886262893677,1.4678635583105895,,,,,,,,,,,,,,,,,,,"Ryan Magdic","sa3036846",678163
"Jose Acuna","CIN",0,0,0,5.48377,1,1,0,0,,4.09362,17,4,3,2,1,2,0,0,3,6.72551,4.0106,1.67693,1.6441,0.176842,0.105456,0.07138654589653015,0.255978,1.40048,0.275751,0.642059,,,5.50172,0.00755326,-0.0254555,999,,,,,,,7.592758464813231,1.8547803332232564,7.468080043792725,1.8243235388503232,,,,,,,,,,,,,,,,,,,"Jose Acuna","sa3015331",691641
"Bobby Olsen","STL",0,0,0,5.08086,1,1,0,0,,2.18714,10,2,1,1,0,1,0,0,1,5.34741,3.4414,1.55385,1.12825,0.135174,0.0869929,0.048180848360061646,0.277659,1.48301,0.300597,0.662644,,,4.87108,0.00751999,0.0354651,999,,,,,,,9.984842967987063,4.565248986922598,9.935704708099365,4.542782094664935,,,,,,,,,,,,,,,,,,,"Bobby Olsen","sa3069092",822410
