Name,Org,Pos,Age,PA,AB,Pitches,xwOBA,wOBA,PS Score,Agg,Power,Discipline,xBA,xSLG,Barrels,BB%,Chase%,EV,Max EV,50th% EV,90th% EV,Hard Hit%,K%,L°,Whiff%,Swing%,Z-Swing%,Z-Contact%,SwStr%,Speed,wBsR/PA,Pull,Pull Air,Spd,wBsR,wBsR/PA,xBA,xSLG,Barrels,BB%,Chase%,EV,Max EV,50th% EV,90th% EV,Hard Hit%,K%,L°,Whiff%,Swing%,Z-Swing%,Z-Contact%,SwStr%,PullAir%,BA,OBP,SLG,BABIP,PA/Barrels,Barrels,BB,2B,3B,Hits,HR,K,Swings,Whiffs
Nolan McCarthy,FA,OF,24,36,25,162,0.9784172661870504,0.935251798561151,0.1223021582733813,0.5566546762589928,0.5928057553956835,0.5899280575539568,0.7302158273381295,0.8992805755395683,0.5539568345323741,1,0.9064748201438849,0.16906474820143885,0.6942446043165468,0.35611510791366907,0.17985611510791366,0.6474820143884892,0.7949640287769785,0.07913669064748201,0.17625899280575538,0.11229946524064173,0.5539568345323741,0.26618705035971224,0.4316546762589928,0.025179856115107913,0.5719424460431655,0.782608695652174,0.6258992805755396,0,0,0,.230,.405,5.6,30.6,16.49484536082474,83.8,108.8,87.1,99.4,38.9,19.4,0.8,39,36.419753086419746,66.15384615384615,72.09302325581395,14.197530864197528,16.7,.280,.500,.360,.389,2.7777777777777777,1,11,2,0,7,0,7,59,23
Luis Durango,NYY,OF,23,51,46,187,0.1906474820143885,0.7482014388489209,0.11510791366906475,0.4487410071942446,0.10503597122302158,0.697841726618705,0.6007194244604317,0.22661870503597123,0.11870503597122302,0.08992805755395683,0.12949640287769784,0.12949640287769784,0.014388489208633094,0.2517985611510791,0.06115107913669065,0.03597122302158273,0.9496402877697842,0.07194244604316546,0.9820143884892086,0.8823529411764706,0.8633093525179856,0.9640287769784173,0.9064748201438849,0.9064748201438849,0.4460431654676259,0.03985507246376811,0.1366906474820144,8.386000000000001,"'-0.0959985","'-0.0018823235294117648",.217,.251,0,5.9,35.164835164835175,83,99.5,86.1,97.2,17.1,11.8,0.5,14.9,54.01069518716579,71.875,91.30434782608695,8.021390374331549,7,.326,.373,.413,.366,0,0,3,2,1,15,0,6,101,15
Eddinson Paulino,NYM,2B/3B/SS,23,26,22,107,0.3237410071942446,0.7014388489208633,0.1079136690647482,0.5159622302158273,0.20935251798561155,0.7774922918807811,0.39568345323741005,0.18345323741007194,0.11870503597122302,0.4712230215827338,0.43884892086330934,0.41007194244604317,0.2517985611510791,0.2589928057553957,0.06115107913669065,0.08273381294964029,0.9928057553956835,0.26258992805755393,0.935251798561151,0.6470588235294118,0.7985611510791367,0.920863309352518,0.8848920863309353,0.7841726618705036,0.2158273381294964,0.8115942028985508,0.5683453237410072,7.358060000000001,"'-0.163908","'-0.0063041538461538465",.199,.235,0,11.5,26.785714285714285,86.2,104.5,86.2,97.2,20,7.7,5.3,17.6,47.66355140186916,70.58823529411767,88.8888888888889,8.411214953271028,15,.273,.385,.364,.300,0,0,3,0,1,6,0,2,51,9
Alex Birge,FA,C,23,68,54,295,0.3489208633093525,0.14388489208633093,0.10071942446043165,0.39545863309352514,0.5913669064748202,0.28108941418293937,0.07194244604316546,0.2697841726618705,0.6654676258992805,0.658273381294964,0.6187050359712231,0.7014388489208633,0.4568345323741007,0.6187050359712231,0.5755395683453237,0.8633093525179856,0.10071942446043165,0.9568345323741008,0.06474820143884892,0.15508021390374332,0.09352517985611511,0.1366906474820144,0.2949640287769784,0.025179856115107913,0.5719424460431655,0.11956521739130435,0.5035971223021583,0,0,0,.134,.254,7.4,14.7,23.529411764705877,88.9,106.3,90.6,102.8,48.1,39.7,20.4,43.4,38.30508474576271,54.225352112676056,70.12987012987013,16.610169491525422,13.8,.093,.279,.204,.154,2.9411764705882346,2,10,1,1,5,1,27,113,49
Raimundo De Los Santos,TOR,OF,21,57,50,235,0.050359712230215826,0.08633093525179857,0.09352517985611511,0.21447841726618705,0.08776978417266187,0.3473792394655704,0.10071942446043165,0.04316546762589928,0.11870503597122302,0.27697841726618705,0.6834532374100719,0.11510791366906475,0.03597122302158273,0.1618705035971223,0.02877697841726619,0.12589928057553956,0.07553956834532374,0.014388489208633094,0.17625899280575538,0.4385026737967914,0.697841726618705,0.29856115107913667,0.22302158273381295,0.39568345323741005,0.6330935251798561,0.09420289855072464,0.04316546762589928,4.83895,0.0987891,0.001733142105263158,.141,.165,0,8.8,22.76422764227642,82.4,101.4,84.4,96,23.1,42.1,"'-9.4",39,44.680851063829785,68.75,72.72727272727273,17.446808510638302,3.7,.160,.263,.180,.308,0,0,5,1,0,8,0,24,105,41
AJ Salgado,FA,IF,24,108,98,419,0.44244604316546765,0.49640287769784175,0.08633093525179857,0.47819244604316546,0.8345323741007193,0.2846865364850976,0.5071942446043165,0.841726618705036,0.7338129496402878,0.17266187050359713,0.18705035971223022,0.8669064748201439,0.8812949640287769,0.8525179856115108,0.8165467625899281,0.8489208633093526,0.539568345323741,0.5107913669064749,0.2014388489208633,0.6684491978609626,0.4676258992805755,0.22302158273381295,0.2014388489208633,0.025179856115107913,0.5719424460431655,0.26811594202898553,0.29856115107913667,0,0,0,.210,.379,8.6,7.4,31.944444444444446,91.2,111.2,94,105.2,47.1,26.9,11.2,38.3,47.97136038186158,65.02463054187191,71.21212121212122,18.377088305489266,10,.245,.306,.408,.303,5.5555555555555545,6,8,2,1,24,4,29,201,77
Austin Green,NYY,2B,23,43,35,152,0.4712230215827338,0.28776978417266186,0.07913669064748201,0.5717176258992805,0.17338129496402876,0.817060637204522,0.7302158273381295,0.35251798561151076,0.11870503597122302,0.6115107913669064,0.35251798561151076,0.08633093525179857,0.26618705035971224,0.050359712230215826,0.4172661870503597,0.04316546762589928,1,0.5899280575539568,0.9496402877697842,0.8502673796791443,0.9856115107913669,0.9928057553956835,0.8273381294964028,0.7697841726618705,0.6402877697841727,0.391304347826087,0.3597122302158273,7.12852,0.0758395,0.0017637093023255817,.230,.270,0,14,28.2051282051282,82,104.6,80.4,101.3,17.6,4.7,12,17.3,53.28947368421054,79.72972972972974,94.91525423728814,9.210526315789473,11.4,.200,.326,.257,.206,0,0,6,0,1,7,0,2,81,14
Newremberg Rondon,DET,C,22,44,38,159,0.1510791366906475,0.07913669064748201,0.07194244604316546,0.25404676258992803,0.24964028776978417,0.32374100719424465,0.16906474820143885,0.09352517985611511,0.11870503597122302,0.5899280575539568,0.17985611510791366,0.5719424460431655,0.14028776978417265,0.5323741007194245,0.46402877697841727,0.3237410071942446,0.2302158273381295,0.17985611510791366,0.38848920863309355,0.7005347593582888,0.302158273381295,0.2517985611510791,0.3237410071942446,0.050359712230215826,0.381294964028777,0.9565217391304348,0.6834532374100719,0.559524,"'-0.106423","'-0.002418704545454545",.166,.200,0,13.6,32.30769230769231,87.9,103.1,89.5,101.7,30.4,34.1,2.5,33.3,49.0566037735849,60.63829787234043,71.9298245614035,16.352201257861633,17.4,.158,.273,.158,.261,0,0,6,0,0,6,0,15,78,26
Kevin Verde,NYY,3B/SS,20,35,33,118,0.02158273381294964,0.07194244604316546,0.06474820143884892,0.1868255395683453,0.05611510791366906,0.20811921891058582,0.06474820143884892,0.050359712230215826,0.11870503597122302,0.07553956834532374,0.05755395683453238,0.02158273381294964,0.02877697841726619,0.06115107913669065,0.1366906474820144,0.06115107913669065,0.2158273381294964,0.5323741007194245,0.2302158273381295,0.9251336898395722,0.7122302158273381,0.09352517985611511,0.07194244604316546,0.6330935251798561,0.6474820143884892,0.6811594202898551,0.7050359712230215,6.15086,0.0626975,0.001791357142857143,.132,.167,0,5.7,38,79,100.8,80.8,98.8,19,34.3,11.4,37.9,55.932203389830505,69.11764705882352,68.08510638297872,21.1864406779661,19,.152,.200,.273,.200,0,0,2,1,0,5,1,12,66,25
Peyton Williams,TOR,1B,25,38,29,139,0.5611510791366906,0.9712230215827338,0.05755395683453238,0.625,0.5755395683453237,0.7451181911613567,0.6906474820143885,0.37410071942446044,0.11870503597122302,0.7266187050359713,0.9136690647482014,0.841726618705036,0.564748201438849,0.9712230215827338,0.8812949640287769,0.9784172661870504,0.7086330935251799,0.23741007194244604,0.7338129496402878,0.3903743315508021,0.7913669064748201,0.6187050359712231,0.7230215827338129,0.4172661870503597,0.33093525179856115,0.42028985507246375,0.44964028776978415,4.93452,"'-0.115292","'-0.003034",.225,.273,0,15.8,16.176470588235293,90.6,107.5,96.9,106,60.9,21.1,4.9,24.6,43.884892086330936,70.4225352112676,82,10.791366906474819,13,.345,.447,.586,.409,0,0,6,2,1,10,1,8,61,15
Will Cresswell,TOR,C,22,72,64,285,0.014388489208633094,0.02158273381294964,0.050359712230215826,0.22122302158273383,0.28345323741007195,0.2040082219938335,0.01079136690647482,0.02158273381294964,0.39568345323741005,0.24100719424460432,0.34532374100719426,0.5503597122302158,0.14028776978417265,0.3381294964028777,0.24820143884892087,0.30935251798561153,0.014388489208633094,0.5755395683453237,0.014388489208633094,0.7219251336898396,0.7841726618705036,0.014388489208633094,0.014388489208633094,0.09352517985611511,0.49640287769784175,0.2246376811594203,0.02877697841726619,1.4409299999999998,"'-0.106423","'-0.0014780972222222222",.083,.135,3.3,8.3,28.26086956521739,87.8,103.1,87,99.8,30,48.6,11.7,51.4,49.82456140350878,70.06802721088435,60.19417475728155,25.6140350877193,3.3,.109,.194,.141,.233,1.3888888888888888,1,6,2,0,7,0,35,142,73
Sergio Tapia,DET,C,23,70,61,269,0.2014388489208633,0.35251798561151076,0.04316546762589928,0.3821942446043165,0.2079136690647482,0.5,0.4460431654676259,0.31654676258992803,0.2733812949640288,0.3669064748201439,0.1366906474820144,0.02877697841726619,0.22661870503597123,0.07194244604316546,0.2949640287769784,0.19424460431654678,0.7589928057553957,0.8633093525179856,0.5575539568345323,0.7486631016042781,0.6870503597122302,0.5539568345323741,0.43884892086330934,0.06474820143884892,0.39568345323741005,0.41304347826086957,0.8453237410071942,0.8336469999999999,"'-0.159635","'-0.0022805",.206,.264,2,10,35.135135135135144,79.9,104.3,81.4,100.1,26.5,20,18.1,28.1,50.185873605947954,68.59504132231406,80.72289156626506,14.126394052044608,22.4,.230,.300,.344,.255,1.4285714285714286,1,7,1,0,14,2,14,135,38
Carlos Sanchez,FA,P,26,63,53,241,0.920863309352518,0.9064748201438849,0.03597122302158273,0.7308902877697843,0.9021582733812951,0.7543679342240495,0.762589928057554,0.935251798561151,0.960431654676259,0.6330935251798561,0.5179856115107914,0.9316546762589928,0.7985611510791367,0.7230215827338129,0.6258992805755396,0.8848920863309353,0.8489208633093526,0.19424460431654678,0.9568345323741008,0.3689839572192513,0.3669064748201439,1,0.9568345323741008,0.025179856115107913,0.5719424460431655,0.7101449275362319,0.5215827338129496,0,0,0,.232,.427,14.3,14.3,25.6,92.7,109.6,91.9,103.3,50,17.5,2.9,16.2,43.56846473029046,62.93103448275862,95.8904109589041,7.053941908713693,14.3,.245,.365,.528,.216,9.523809523809524,6,9,0,0,13,5,11,105,17
Jorel Ortega,MIN,2B/3B,25,34,29,129,0.3381294964028777,0.3381294964028777,0.02877697841726619,0.3468974820143885,0.6417266187050361,0.1752312435765673,0.20863309352517986,0.4244604316546763,0.5971223021582733,0.27697841726618705,0.2014388489208633,0.8920863309352518,0.5323741007194245,0.8201438848920863,0.5755395683453237,0.762589928057554,0.11510791366906475,0.4172661870503597,0.02158273381294964,0.5508021390374331,0.5467625899280576,0.03597122302158273,0.02877697841726619,0.1510791366906475,0.38848920863309355,0.927536231884058,0.4136690647482014,2.29563,"'-0.0798175","'-0.002347573529411765",.173,.292,6.2,8.8,31.50684931506849,91.7,107.1,93.5,102.8,43.8,38.2,8.3,48.3,46.511627906976734,66.07142857142857,62.16216216216216,22.48062015503876,12.5,.207,.324,.276,.375,2.9411764705882346,1,3,2,0,6,0,13,60,29
Ian Daugherty,MIN,C,23,46,39,195,0.09712230215827339,0.11870503597122302,0.02158273381294964,0.23628597122302158,0.12086330935251796,0.2867420349434738,0.08633093525179857,0.0683453237410072,0.5143884892086331,0.5719424460431655,0.41007194244604317,0.007194244604316547,0.007194244604316547,0.08633093525179857,0.007194244604316547,0.007194244604316547,0.1079136690647482,0.7122302158273381,0.13309352517985612,0.5267379679144385,0.4460431654676259,0.1510791366906475,0.18705035971223022,0.2733812949640288,0.6618705035971223,0.3333333333333333,0.7050359712230215,3.86124,0.0935767,0.0020342760869565216,.138,.179,4.8,13,27.08333333333333,77.3,98,81.6,93.7,4.8,39.1,14.6,40,46.153846153846146,64.64646464646465,70.3125,18.461538461538463,19,.128,.261,.205,.200,2.1739130434782608,1,6,0,0,5,1,18,90,36
Jamari Baylor,NYM,2B,25,31,27,135,0.539568345323741,0.26258992805755393,0.014388489208633094,0.43817446043165464,0.41510791366906474,0.43371017471736895,0.7194244604316546,0.6438848920863309,0.8633093525179856,0.5575539568345323,0.7482014388489209,0.14028776978417265,0.07194244604316546,0.08633093525179857,0.38848920863309355,0.35611510791366907,0.5683453237410072,0.04316546762589928,0.04316546762589928,0.481283422459893,0.9928057553956835,0.025179856115107913,0.10071942446043165,0.5971223021582733,0.7338129496402878,0.8840579710144928,0.09352517985611511,6.003819999999999,0.129051,0.004162935483870968,.229,.331,10.5,12.9,21.25,83.1,102.4,81.6,100.9,31.6,25.8,"'-3.3",45.9,45.185185185185176,80,61.36363636363637,20.740740740740737,5.3,.185,.290,.296,.222,6.451612903225807,2,4,0,0,5,1,8,61,28
Dylan King,FA,P,23,32,28,125,0.06474820143884892,0.039568345323741004,0.007194244604316547,0.2045863309352518,0.18776978417266185,0.1891058581706064,0.08633093525179857,0.0683453237410072,0.11870503597122302,0.10431654676258993,0.5971223021582733,0.014388489208633094,0.4568345323741007,0.04316546762589928,0.2302158273381295,0.2805755395683453,0.06474820143884892,0.8345323741007195,0.10071942446043165,0.4598930481283423,0.23741007194244604,0.025179856115107913,0.19424460431654678,0.025179856115107913,0.5719424460431655,0.6811594202898551,0.8237410071942446,0,0,0,.138,.179,0,6.3,24,77.9,106.3,80.3,99.7,28.6,43.8,17.6,41.1,44.8,58.66666666666666,61.36363636363637,18.4,21.4,.107,.219,.143,.214,0,0,2,1,0,3,0,14,56,23
